"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",1,0.172757073065839,0.104468406398399,0.178275048066156,0.0862759652688584,0.168142270175938,0.182322555893367,0.155261944006743,0.104863881350324,0.223390141909748,0.140055554104662,0.150717631812732,0.139451192757558,0.0969464916721687,0.0671431115632374,0.0573723798961266,0.149585558562141,0.0855682924915854,0.170204347562309,0.156759869193822,0.143139796287853,0.155450295440169,0.133390362480709,0.14548899766254,0.114422462971957,0.168511389141602,0.117841608835079,0.127882864013191,0.123112193273501,0.160516121296013,0.157784756665222,0.0752702646062486,0.0780844250042794,0.0846352665435941,0.0896466523955248,0.147317532384082,0.15737969896194,0.156063668285416,0.137677682757642,0.0227838873347182
"2",0.172757073065839,1,0.0845439841901497,0.151553409619964,0.0559923625289986,0.109370146822981,0.1834872835655,0.119480715386273,0.07221782644919,0.135732296103075,0.100894867307749,0.133395944021645,0.122834352655357,0.0858191822791225,0.0566335121225157,0.0465320644709625,0.118589925169387,0.0905963772953852,0.141400434836595,0.149987728130198,0.0852759994304001,0.163572271358322,0.0849227864369328,0.0860548340567545,0.141346091140093,0.139388429957683,0.147726049517073,0.133838145314165,0.146782514137707,0.149424914378697,0.137528807929271,0.073910878371661,0.0480142494680261,0.0707390007573219,0.0816649364275898,0.108696734118907,0.11511640528202,0.0988020319507699,0.11622306304365,0.0341961866475696
"3",0.104468406398399,0.0845439841901497,1,0.0807419885087786,0.0738397717691686,0.0366910736568224,0.138672173081913,0.0557897246100547,0.0655647549032842,0.133490230291034,0.0613588829756267,0.0553682137852007,0.0773440857699366,0.0712043179982372,0.0773501728009931,0.0363924807633227,0.0657579853061146,0.0520837748526768,0.0528964504114755,0.0633468142278654,0.071317942578471,0.0723906716274606,0.0727015178382468,0.0693525831860029,0.0650219875701663,0.064937456164263,0.0732122117878208,0.0595349195706451,0.0892749539964732,0.0629102286967025,0.0529348037950755,0.0449732867453335,0.0279849289353735,0.0397649021194711,0.0521527229419514,0.0686475016190074,0.0785145799782432,0.0644043827581934,0.0787435341062261,0.0132119055738212
"4",0.178275048066156,0.151553409619964,0.0807419885087786,1,0.0813282511808125,0.081103087464686,0.238199034406986,0.0957280669140682,0.0676839887876929,0.0989760008127669,0.141552815284755,0.132165016113394,0.133877051529356,0.0800385047942383,0.0547440125127386,0.0409216321223682,0.0996052767958939,0.119651812401751,0.155422632525874,0.177212604726614,0.152449441329837,0.191221103068754,0.103267050090057,0.0942623719048031,0.0993856286934268,0.201789933512048,0.155811953894325,0.131845787425796,0.157953154408997,0.155304752607839,0.142387302888778,0.0904249337187261,0.0672287920251143,0.0977496148655565,0.0974175422143704,0.0976684787667895,0.11365884082789,0.122512381037863,0.148615580112166,0.0355829833209136
"5",0.0862759652688584,0.0559923625289986,0.0738397717691686,0.0813282511808125,1,0.0569937927085477,0.0651829556704854,0.0843308812935765,0.049292555751905,0.0877109719074686,0.0958444532683151,0.0487549233599794,0.0556727677353171,0.0660557096612958,0.0664082381522201,0.068651335773109,0.0752563237233386,0.0448399018475497,0.0888730849862009,0.0551063181525049,0.05764557611957,0.0826532804236753,0.0748365895190327,0.0488012464412868,0.0637327838308401,0.0689781586130039,0.0633874617523162,0.0531476527615713,0.0703622779600589,0.0501827523552613,0.0600343333512104,0.0353386453039245,0.0217209510215002,0.0543359356553072,0.0376385490298516,0.0564828330415461,0.0772274666194566,0.0740956244229321,0.0730676909701266,0.0178849580168093
"6",0.168142270175938,0.109370146822981,0.0366910736568224,0.081103087464686,0.0569937927085477,1,0.0946867954336596,0.397411007683656,0.0890237583531866,0.0867317385191466,0.359993271588203,0.212434978927426,0.0706507327198199,0.0687235898387694,0.0305226902981054,0.0508229310929179,0.126075438540763,0.0440570483816824,0.134041366279665,0.104017654454055,0.0391609212413127,0.0705662822529908,0.0672911759636265,0.0382689750440499,0.0995945114879931,0.0737755237735321,0.0658777903956599,0.0554295340396719,0.0525304533090919,0.0868593829204258,0.0583643062674492,0.0444995982198576,0.0365588492720011,0.0395718728977709,0.0464773634014118,0.066847174334113,0.0720856040174923,0.0597586198732317,0.0743039532038356,0.0212539496823534
"7",0.182322555893367,0.1834872835655,0.138672173081913,0.238199034406986,0.0651829556704854,0.0946867954336596,1,0.122033636050383,0.071455204480978,0.115401454537344,0.118465315649487,0.142957578465387,0.142228452466351,0.0796883685178671,0.0662829332764543,0.0482519433137629,0.1043019547772,0.114629335334797,0.180697742238655,0.17612099109415,0.135621433139379,0.260132721390684,0.101721264063743,0.0919746252680261,0.131920289260444,0.224789375681617,0.189101191247224,0.184164210981656,0.174647871083859,0.238677640975831,0.181717214627631,0.106037001445618,0.0981237411946886,0.121181350173527,0.120440079149597,0.130531963134458,0.147781938883216,0.11165089351078,0.188581184007489,0.0350063125582848
"8",0.155261944006743,0.119480715386273,0.0557897246100547,0.0957280669140682,0.0843308812935765,0.397411007683656,0.122033636050383,1,0.0987810957986788,0.119540834401647,0.318970930646752,0.227396485645461,0.125359034353972,0.0722904086793219,0.0549894979557228,0.0638770544052629,0.132644976899425,0.0513024459740364,0.128382081616853,0.125771221672674,0.0443155874635661,0.0787398710865793,0.0662301098630855,0.0599096138381638,0.0848560297212635,0.080506069863491,0.0893142266365698,0.0561167743424821,0.0681193957058753,0.0822180690010016,0.07004035191849,0.037607360498272,0.0347443755217268,0.0470052687932812,0.0559153562997661,0.0707769525023218,0.0750092467418208,0.0688789239478915,0.0791283309240209,0.0194129056775961
"9",0.104863881350324,0.07221782644919,0.0655647549032842,0.0676839887876929,0.049292555751905,0.0890237583531866,0.071455204480978,0.0987810957986788,1,0.0693771392263884,0.0922746979176462,0.066925549355742,0.0865641274709311,0.093715386176894,0.035902214581537,0.0235383983433171,0.094753009616985,0.0340437759878727,0.0868493919142417,0.0970243831905104,0.0432862293128768,0.0538603673674265,0.0474480892373799,0.0391430020752228,0.0626980471547619,0.0586811872013761,0.0382201927728268,0.0368659605355274,0.0415573303922736,0.0577510489262756,0.0462889793946843,0.043750203513527,0.0316396530374625,0.0467729303156855,0.0390870289141221,0.0416875378868079,0.0439222687764979,0.049547735661644,0.0640594144673651,0.0174366345884174
"10",0.223390141909748,0.135732296103075,0.133490230291034,0.0989760008127669,0.0877109719074686,0.0867317385191466,0.115401454537344,0.119540834401647,0.0693771392263884,1,0.118365221662943,0.0935525457717792,0.0835080791782924,0.0810602343526815,0.0856106624059698,0.0813420234454619,0.0536379310221159,0.0556970637624318,0.0758870668696464,0.0722010394511173,0.0842441328374012,0.0842682088601379,0.0965704290216621,0.108530566900111,0.101838437259854,0.0952717988229653,0.0718255677667577,0.0786910623743807,0.0856000585903039,0.0837622591516545,0.108286868059643,0.0489880500453596,0.0302778946816482,0.0521450938315431,0.0644529658716514,0.0719037404271571,0.0863515061676615,0.106317600470522,0.0743744538950956,0.0241568873947787
